ID,Namespace,Type,Member
c32c277b540fd535e512e19c36e137b4,Microsoft.AspNetCore.Mvc.ApiExplorer,ApiConventionTypeMatchAttribute,
4436ab89262f3a8b6bd06daa8d8a7208,Microsoft.AspNetCore.Mvc.ApiExplorer,ApiConventionTypeMatchAttribute,ApiConventionTypeMatchAttribute(ApiConventionTypeMatchBehavior)
3d4f1052a293ad1bfc9c56e33c6b4958,Microsoft.AspNetCore.Mvc.ApiExplorer,ApiConventionTypeMatchAttribute,MatchBehavior
8dc660a76ca6a065f87b146115ee8916,Microsoft.AspNetCore.Mvc.ApiExplorer,ApiConventionTypeMatchAttribute,MatchBehavior.get
d086073fd528442ff43ac116edc171b3,Microsoft.AspNetCore.Mvc.ApiExplorer,ApiConventionTypeMatchBehavior,
b11534cd652d8723ebd054df300b631d,Microsoft.AspNetCore.Mvc.ApiExplorer,ApiConventionTypeMatchBehavior,Any
482138744eb1283d3692f34107a42da1,Microsoft.AspNetCore.Mvc.ApiExplorer,ApiConventionTypeMatchBehavior,AssignableFrom
32fe0cf4245dbfd78aae845b6a233caf,Microsoft.AspNetCore.Mvc.ApiExplorer,IApiDefaultResponseMetadataProvider,
9b0e9bcdde2c73723a8636cd2956fa19,Microsoft.AspNetCore.Mvc.ApiExplorer,DefaultApiDescriptionProvider,"DefaultApiDescriptionProvider(IOptions<MvcOptions>, IInlineConstraintResolver, IModelMetadataProvider, IActionResultTypeMapper, IOptions<RouteOptions>)"
d92592120195facde9bedb34bc812036,Microsoft.AspNetCore.Mvc.Abstractions,ActionDescriptor,EndpointMetadata
9d0b0f6fd767ec8f7df86953d06c8958,Microsoft.AspNetCore.Mvc.Abstractions,ActionDescriptor,EndpointMetadata.get
edea982afefd03550130c5770e37b774,Microsoft.AspNetCore.Mvc.Abstractions,ActionDescriptor,EndpointMetadata.set
2ce7dd3d6e18f7d839f0e9d8bcb7a9fd,System.Net.Http,HttpMessageHandlerFactoryExtensions,
f0a6a16d1fd7f25841205b85ae5efa62,System.Net.Http,HttpMessageHandlerFactoryExtensions,CreateHandler(IHttpMessageHandlerFactory)
7cc8559d8c1a4078261088d0c3097599,System.Net.Http,IHttpMessageHandlerFactory,
2aca8bcf298fc3772b7469a65f8e2ea1,System.Net.Http,IHttpMessageHandlerFactory,CreateHandler(String)
3d3c3d887d4522adf553d07a7246f572,Microsoft.EntityFrameworkCore.Internal,SqlServerLoggerExtensions,"ReflexiveConstraintIgnored(IDiagnosticsLogger<Scaffolding>, String, String)"
9602165c7a5e77bd8d69c97543861c94,Microsoft.EntityFrameworkCore.Internal,SqlServerModelValidator,ValidateIndexIncludeProperties(IModel)
2a0d64f597e480b68a5c47d1ee330914,Microsoft.EntityFrameworkCore.Internal,RelationalExpressionExtensions,FindOriginatingColumnExpression(Expression)
aafcc3f74abcb7c03778f1bfc41288e3,Microsoft.EntityFrameworkCore.Internal,RelationalExpressionExtensions,UnwrapAliasExpression(Expression)
31f311e92c39f0115f33dfd1e35282c4,Microsoft.EntityFrameworkCore.Internal,RelationalStrings,RelationalCloneNotImplemented(Object)
0eda2744d75bdd14f29b8061ff957937,Microsoft.EntityFrameworkCore.Internal,RelationalStrings,"CaseElseResultTypeUnexpected(Object, Object)"
4a3fa408afa9347c4c184f9c0694c176,Microsoft.EntityFrameworkCore.Internal,RelationalStrings,"CaseWhenClauseResultTypeUnexpected(Object, Object)"
13e28ebc237e39569f533068124843cd,Microsoft.EntityFrameworkCore.Internal,RelationalStrings,"CaseWhenClauseTestTypeUnexpected(Object, Object)"
f33fcdbbed21dc8cd884c3a28708ec3c,Microsoft.EntityFrameworkCore.Internal,RelationalStrings,SqlFunctionArgumentsAndMappingsMismatch
3adb2e2b6a52e6368ec8c26859f34774,Microsoft.EntityFrameworkCore.Internal,RelationalStrings,SqlFunctionArgumentsAndMappingsMismatch.get
c13e478746744e3873c50093b9028487,Microsoft.EntityFrameworkCore.Internal,RelationalStrings,SqlFunctionNullArgumentMapping
009b6f6d40841ce8039ad3bb0f9f6530,Microsoft.EntityFrameworkCore.Internal,RelationalStrings,SqlFunctionNullArgumentMapping.get
f2dd7bebf6c8596e05b8b99b64da84fc,Microsoft.EntityFrameworkCore.Internal,RelationalStrings,SqlFunctionUnexpectedInstanceMapping
c9ffd933992964a20ca61239f6901140,Microsoft.EntityFrameworkCore.Internal,RelationalStrings,SqlFunctionUnexpectedInstanceMapping.get
7db5c28136e0cc432a0164aa6d417a78,Microsoft.EntityFrameworkCore.Internal,DesignStrings,"LiteralExpressionNotSupported(Object, Object)"
5d599ef976e1751f7976e6678ffb9be1,Microsoft.EntityFrameworkCore.Internal,CoreLoggerExtensions,"OptimisticConcurrencyException(IDiagnosticsLogger<Update>, DbContext, Exception)"
6b648d467426979a2fda31aa3bcd39d8,Microsoft.EntityFrameworkCore.Internal,CoreLoggerExtensions,"ServiceProviderDebugInfo(IDiagnosticsLogger<Infrastructure>, IDictionary<String, String>, IList<IDictionary<String, String>>)"
b65c177b08a8418443cc48c3c5838d1d,Microsoft.EntityFrameworkCore.Internal,CoreLoggerExtensions,"RedundantForeignKeyWarning(IDiagnosticsLogger<Model>, IForeignKey)"
42cf6ce201986d36839cec70d2ed234d,Microsoft.EntityFrameworkCore.Internal,ExpressionExtensions,"TryGetComplexPropertyAccess(LambdaExpression, IReadOnlyList<PropertyInfo>)"
944c26f8c5b0dd8e61506d17113c8b5d,Microsoft.EntityFrameworkCore.Internal,ExpressionExtensions,RemoveNullConditional(Expression)
310ede3314f82c10f7a8a64d911f5449,Microsoft.EntityFrameworkCore.Internal,ExpressionExtensions,GenerateDefaultValueConstantExpression(Type)
6a07c0fc8756791cac9d94ffcb4839e7,Microsoft.EntityFrameworkCore.Internal,CoreSingletonOptions,
35fbe89adba593f39fde8094438bd361,Microsoft.EntityFrameworkCore.Internal,CoreSingletonOptions,Initialize(IDbContextOptions)
a9161079f42c0feb8fd775ecb34591e2,Microsoft.EntityFrameworkCore.Internal,CoreSingletonOptions,Validate(IDbContextOptions)
d0d87432e25c88128942265c11ac18a8,Microsoft.EntityFrameworkCore.Internal,CoreSingletonOptions,CoreSingletonOptions()
4801f4932e6e4b1b443de83ddaa2e86c,Microsoft.EntityFrameworkCore.Internal,CoreSingletonOptions,AreDetailedErrorsEnabled
2ee708e5b6576d07c63be7bfc9b0d533,Microsoft.EntityFrameworkCore.Internal,CoreSingletonOptions,AreDetailedErrorsEnabled.get
546be99730b4f1102e591e2b7ee2cf0a,Microsoft.EntityFrameworkCore.Internal,DbContextPoolConfigurationSnapshot,"DbContextPoolConfigurationSnapshot(Boolean?, QueryTrackingBehavior?, Boolean?, Boolean?)"
4f4adf84f4d5285fd3a1b5b29420924b,Microsoft.EntityFrameworkCore.Internal,DbContextPoolConfigurationSnapshot,LazyLoadingEnabled
9ab850e7df32ef53a5f66a70c64ad6a5,Microsoft.EntityFrameworkCore.Internal,DbContextPoolConfigurationSnapshot,LazyLoadingEnabled.get
a5ceec20f0558ae24589e009f1799367,Microsoft.EntityFrameworkCore.Internal,IndentedStringBuilder,IncrementIndent(Boolean)
c580e4d6478478f44940a7afd17d61a6,Microsoft.EntityFrameworkCore.Internal,IndentedStringBuilder,DisconnectCurrentNode()
960c86328d437a5023d7b404900b38d1,Microsoft.EntityFrameworkCore.Internal,IndentedStringBuilder,SuspendCurrentNode()
097a6b7f2c9e5be8b9ea8447737784c8,Microsoft.EntityFrameworkCore.Internal,IndentedStringBuilder,ReconnectCurrentNode()
1048a3b324e98c9eac66ab55d5938a33,Microsoft.EntityFrameworkCore.Internal,CoreStrings,LogServiceProviderDebugInfo
46d6beb2ca6a37055efc0ce843513e63,Microsoft.EntityFrameworkCore.Internal,CoreStrings,LogOptimisticConcurrencyException
f133e1793132e505524687b3058de614,Microsoft.EntityFrameworkCore.Internal,CoreStrings,LogRedundantForeignKey
86bf514956fa228f85d060c3b628f09e,Microsoft.EntityFrameworkCore.Internal,CoreStrings,LiteralGenerationNotSupported(Object)
13691af01f7d0993f53ad8b817207502,Microsoft.EntityFrameworkCore.Internal,CoreStrings,ServiceProviderConfigChanged(Object)
8a1da3401c86c17acbabf0999d37fdfd,Microsoft.EntityFrameworkCore.Internal,CoreStrings,ServiceProviderConfigAdded(Object)
fd9701802f7afed7f15d831526d1f7ef,Microsoft.EntityFrameworkCore.Internal,CoreStrings,ServiceProviderConfigRemoved(Object)
57ebb49a0c8efb79e8035af08a62e483,Microsoft.EntityFrameworkCore.Internal,CoreStrings,InvalidEntityType(Object)
b756a4b5de9304220c26feac379e4cf1,Microsoft.EntityFrameworkCore.Internal,CoreStrings,"SeedDatumDefaultValue(Object, Object, Object)"
215156ec5f83f3f99c0db254e1533c28,Microsoft.EntityFrameworkCore.Internal,CoreStrings,"SeedDatumSignedNumericValue(Object, Object)"
b70e46f0e80adf1914e9340c3988e052,Microsoft.EntityFrameworkCore.Internal,CoreStrings,"MixedQueryEntityTypeInheritance(Object, Object)"
a20a17531815464257c7a8d0d3fc02f8,Microsoft.EntityFrameworkCore.Internal,CoreStrings,"AmbiguousOwnedNavigation(Object, Object)"
aa1aa6738786c478064548e0470ee47b,Microsoft.EntityFrameworkCore.Internal,CoreStrings,"FkAttributeOnNonUniquePrincipal(Object, Object, Object)"
49cc574a04102bcddf94d304bc8748b2,Microsoft.EntityFrameworkCore.Internal,CoreStrings,"ConstructorBindingFailed(Object, Object)"
6d3eaae90a39d1fa416c90dc8c0a788a,Microsoft.EntityFrameworkCore.Internal,CoreStrings,"NavigationToQueryType(Object, Object)"
e7bd4e0e5ef9e5a1e0345c666b6efe67,Microsoft.EntityFrameworkCore.Internal,CoreStrings,"QueryTypeWithKey(Object, Object)"
fac661bf69487bc8f5eeffd6a01c3913,Microsoft.EntityFrameworkCore.Internal,CoreStrings,"ConflictingForeignKeyAttributes(Object, Object)"
9ab529c8f30a257a64c044efeffb17bb,Microsoft.EntityFrameworkCore.Internal,CoreStrings,CanConnectNotImplemented
5b75d00a5dda73e7cddd2f31ac0caad4,Microsoft.EntityFrameworkCore.Internal,CoreStrings,CanConnectNotImplemented.get
2f4e7b9822f8099f22dbe9d7c2019cf2,Microsoft.EntityFrameworkCore.Infrastructure,IRelationalDbContextOptionsBuilderInfrastructure,
f4f3fdc11cbcc49b4145667c6f3cc472,Microsoft.EntityFrameworkCore.Infrastructure,IRelationalDbContextOptionsBuilderInfrastructure,OptionsBuilder
af0c101b0fa34d636e2c6c74a101694e,Microsoft.EntityFrameworkCore.Infrastructure,IRelationalDbContextOptionsBuilderInfrastructure,OptionsBuilder.get
25b990220d1dd58d4eb144d7067da949,Microsoft.EntityFrameworkCore.Infrastructure,CoreOptionsExtension,WithDetailedErrorsEnabled(Boolean)
b4390cf0ed26b5081e66a0dad760b68d,Microsoft.EntityFrameworkCore.Infrastructure,CoreOptionsExtension,"PopulateDebugInfo(IDictionary<String, String>)"
7877fb57b160b02ee08858e8b1c225ce,Microsoft.EntityFrameworkCore.Infrastructure,CoreOptionsExtension,DetailedErrorsEnabled
6b323656b2f8ff46e7d3060ad62e2016,Microsoft.EntityFrameworkCore.Infrastructure,CoreOptionsExtension,DetailedErrorsEnabled.get
11551fc80e499ba6253c647c477c92c8,Microsoft.EntityFrameworkCore.Infrastructure,DatabaseFacade,CanConnect()
fc25d498f0be47bc2366066784e73a75,Microsoft.EntityFrameworkCore.Infrastructure,DatabaseFacade,CanConnectAsync(CancellationToken)
fe3732fe59153d9f281658c091f0cb83,Microsoft.EntityFrameworkCore.Infrastructure,ICoreSingletonOptions,
e22c8e5b8179dd19bdfabe9844b5edce,Microsoft.EntityFrameworkCore.Infrastructure,ICoreSingletonOptions,AreDetailedErrorsEnabled
d58d5c5a177089ce8406c02a664d4e38,Microsoft.EntityFrameworkCore.Infrastructure,ICoreSingletonOptions,AreDetailedErrorsEnabled.get
489b517eac6b85223e470d1ec5d48a9a,Microsoft.EntityFrameworkCore.Infrastructure,IDbContextOptionsExtensionWithDebugInfo,
c8341c0a7765dbc30396f1f7ca0501a7,Microsoft.EntityFrameworkCore.Infrastructure,IDbContextOptionsExtensionWithDebugInfo,"PopulateDebugInfo(IDictionary<String, String>)"
324e76445114460fa92871eb2235d17d,Microsoft.EntityFrameworkCore.Infrastructure,SpatialiteLoader,
4fcb022908e423b840a7b0d0a059dcc7,Microsoft.EntityFrameworkCore.Infrastructure,SpatialiteLoader,TryLoad(DbConnection)
5d898dcc095f20473307280533d56b8e,Microsoft.EntityFrameworkCore.Infrastructure,SpatialiteLoader,Load(DbConnection)
6abe867d70a608c50755136859af8046,Microsoft.Extensions.FileProviders,PhysicalFileProvider,Dispose(Boolean)
648becd77db1750ebf1ca06398099def,Microsoft.Extensions.FileProviders,PhysicalFileProvider,UseActivePolling
ba6a3dc4b55361412d88ba7e58a0bf71,Microsoft.Extensions.FileProviders,PhysicalFileProvider,UseActivePolling.get
d228521463c357f061d15b4cd2e5917c,Microsoft.Extensions.FileProviders,PhysicalFileProvider,UseActivePolling.set
bdf9e71797e468fa8515e1508675c5ee,Microsoft.Extensions.FileProviders,PhysicalFileProvider,UsePollingFileWatcher
adc3e0ccba577e0446a8d0560f05aba7,Microsoft.Extensions.FileProviders,PhysicalFileProvider,UsePollingFileWatcher.get
05352bfe2865d9c21f994df22912d708,Microsoft.Extensions.FileProviders,PhysicalFileProvider,UsePollingFileWatcher.set
a3728347f59e7f03455ad5c235d2f786,Microsoft.AspNetCore.Http.Features,IHttpResponseTrailersFeature,
31f91fb94c5f00fcfd3015aef2f3b339,Microsoft.AspNetCore.Http.Features,IHttpResponseTrailersFeature,Trailers
0ffd7cf511a1e162b13e09f42bd92413,Microsoft.AspNetCore.Http.Features,IHttpResponseTrailersFeature,Trailers.get
760da69cc7a8040aa70713d439069334,Microsoft.AspNetCore.Http.Features,IHttpResponseTrailersFeature,Trailers.set
a0c9f1b2774ffc4eec6e9e1a3f66f2b4,Microsoft.AspNetCore.Http.Features,IServerVariablesFeature,
9e52680d61d305fd22fbd9405f00b2ed,Microsoft.AspNetCore.Http.Features,IServerVariablesFeature,this[String]
10f6f72a3c3f28f79a0ac64edf06cacc,Microsoft.AspNetCore.Http.Features,IServerVariablesFeature,this[String].get
32bc2aa7a5a0402fc11eb6a0408fa7f8,Microsoft.AspNetCore.Http.Features,IServerVariablesFeature,this[String].set
1e7767e1370f12889104bae21e0a1bdf,Microsoft.AspNetCore.Http.Features,IEndpointFeature,
319fd0a3f7395607fc87c4191e582a1e,Microsoft.AspNetCore.Http.Features,IEndpointFeature,Endpoint
ef64eccdc9656227eb16ed693219d0ca,Microsoft.AspNetCore.Http.Features,IEndpointFeature,Endpoint.get
8539dda4e87346c066f6379fc161257e,Microsoft.AspNetCore.Http.Features,IEndpointFeature,Endpoint.set
73b2dedac677656bdabe810c945d8b95,Microsoft.AspNetCore.Http.Features,IRouteValuesFeature,
ff4f91e7664765ac0961f05d386a7786,Microsoft.AspNetCore.Http.Features,IRouteValuesFeature,RouteValues
66c4d6d949b3ec4cdde867df2a96a7b5,Microsoft.AspNetCore.Http.Features,IRouteValuesFeature,RouteValues.get
c355f54c326ab66bfffcc3dfb5b23425,Microsoft.AspNetCore.Http.Features,IRouteValuesFeature,RouteValues.set
f538ddea8cac954b0c5c44dcb6585720,Microsoft.EntityFrameworkCore,SqlServerEntityTypeBuilderExtensions,"ForSqlServerHasIndex<TEntity>(EntityTypeBuilder<TEntity>, Expression<Func<TEntity, Object>>)"
7b8f3043ebde31862da9f33255bf1345,Microsoft.EntityFrameworkCore,SqlServerIndexBuilderExtensions,"ForSqlServerIsClustered<TEntity>(IndexBuilder<TEntity>, Boolean)"
9962efc840b942c1b2508bc34bb8b2e0,Microsoft.EntityFrameworkCore,SqlServerIndexBuilderExtensions,"ForSqlServerInclude(IndexBuilder, String[])"
10e6b4381321947d6cf8749268fefe6a,Microsoft.EntityFrameworkCore,SqlServerIndexBuilderExtensions,"ForSqlServerInclude<TEntity>(IndexBuilder<TEntity>, Expression<Func<TEntity, Object>>)"
f8aaae7be14fee09334d75b6e109b8d7,Microsoft.EntityFrameworkCore,SqlServerDbFunctionsExtensions,"Contains(DbFunctions, String, String, Int32)"
f75c4f59dbbbdd9246238f164dfcbda9,Microsoft.EntityFrameworkCore,SqlServerDbFunctionsExtensions,"Contains(DbFunctions, String, String)"
100a55574724a64f462b8efb077bde7c,Microsoft.EntityFrameworkCore,RelationalIndexBuilderExtensions,"HasFilter<TEntity>(IndexBuilder<TEntity>, String)"
e7da4d4e066167214b59945046200069,Microsoft.EntityFrameworkCore,RelationalIndexBuilderExtensions,"HasName<TEntity>(IndexBuilder<TEntity>, String)"
71e7c85adb68d1c620fa5ecaaccd1f79,Microsoft.EntityFrameworkCore,SqlServerCollectionOwnershipBuilderExtensions,
391c24f3ad2967a8380a493ba53a1d3b,Microsoft.EntityFrameworkCore,SqlServerCollectionOwnershipBuilderExtensions,"ForSqlServerIsMemoryOptimized(CollectionOwnershipBuilder, Boolean)"
f354e0d7851ce3536fd0d2c7a9c68aaf,Microsoft.EntityFrameworkCore,SqlServerCollectionOwnershipBuilderExtensions,"ForSqlServerIsMemoryOptimized<TEntity, TRelatedEntity>(CollectionOwnershipBuilder<TEntity, TRelatedEntity>, Boolean)"
b66e757ace4425d8f91c1a6a575579e5,Microsoft.EntityFrameworkCore,RelationalCollectionOwnershipBuilderExtensions,
67a15b5ae8db1fd13372ec468938e9fe,Microsoft.EntityFrameworkCore,RelationalCollectionOwnershipBuilderExtensions,"ToTable(CollectionOwnershipBuilder, String)"
4395da9186d384637e1ddb65ff601f4c,Microsoft.EntityFrameworkCore,RelationalCollectionOwnershipBuilderExtensions,"ToTable<TEntity, TDependentEntity>(CollectionOwnershipBuilder<TEntity, TDependentEntity>, String)"
863ba915699c51efde8c1f50ce4563d8,Microsoft.EntityFrameworkCore,RelationalCollectionOwnershipBuilderExtensions,"ToTable(CollectionOwnershipBuilder, String, String)"
d537b85f7b319a6145606c48d4d439e2,Microsoft.EntityFrameworkCore,RelationalCollectionOwnershipBuilderExtensions,"ToTable<TEntity, TDependentEntity>(CollectionOwnershipBuilder<TEntity, TDependentEntity>, String, String)"
b821aa88370c2bfb8b7f73d5fa5dff7e,Microsoft.EntityFrameworkCore,RelationalCollectionOwnershipBuilderExtensions,"HasConstraintName(CollectionOwnershipBuilder, String)"
fed843cd47b642839e2491f7f288d3e1,Microsoft.EntityFrameworkCore,RelationalCollectionOwnershipBuilderExtensions,"HasConstraintName<TEntity, TDependentEntity>(CollectionOwnershipBuilder<TEntity, TDependentEntity>, String)"
bbe1a923f176c6393a343daab57df2ab,Microsoft.EntityFrameworkCore,BuiltInDataTypesTestBase<TFixture>,Can_filter_projection_with_captured_enum_variable(Boolean)
7506f3f4e06046932bb0051adc5651a7,Microsoft.EntityFrameworkCore,BuiltInDataTypesTestBase<TFixture>,Can_filter_projection_with_inline_enum_variable(Boolean)
9ae7ba0b30c1ac087c865b783595923a,Microsoft.EntityFrameworkCore,BuiltInDataTypesTestBase<TFixture>,AddTestBuiltInDataTypes<TEntity>(DbSet<TEntity>)
1d56fad0e40c7a6098dbcdc1ee71ef86,Microsoft.EntityFrameworkCore,BuiltInDataTypesTestBase<TFixture>,AddTestBuiltInNullableDataTypes<TEntity>(DbSet<TEntity>)
ff4a3aefcc4343f769faa3fae5df0808,Microsoft.EntityFrameworkCore,BuiltInDataTypesTestBase<TFixture>.EmailTemplate,
6b4b929025f599d6053fb1390c36b127,Microsoft.EntityFrameworkCore,BuiltInDataTypesTestBase<TFixture>.EmailTemplate,EmailTemplate()
abe8b9c9c25589f74b84e238e47cbb0c,Microsoft.EntityFrameworkCore,BuiltInDataTypesTestBase<TFixture>.EmailTemplate,Id
74039dbed0f15fe02199b699eac59b39,Microsoft.EntityFrameworkCore,BuiltInDataTypesTestBase<TFixture>.EmailTemplate,Id.get
48042c699d8fa12184da56927c6a2d60,Microsoft.EntityFrameworkCore,BuiltInDataTypesTestBase<TFixture>.EmailTemplate,Id.set
414ffedf8588c1b7195554ec7b503b68,Microsoft.EntityFrameworkCore,BuiltInDataTypesTestBase<TFixture>.EmailTemplate,TemplateType
68c31a86e43ac49afdd8dd5d84b0a71f,Microsoft.EntityFrameworkCore,BuiltInDataTypesTestBase<TFixture>.EmailTemplate,TemplateType.get
f0c60e96f69cdf415e35bb565957d65d,Microsoft.EntityFrameworkCore,BuiltInDataTypesTestBase<TFixture>.EmailTemplate,TemplateType.set
8f4dd85d78a9b35de500f18cebf0d098,Microsoft.EntityFrameworkCore,BuiltInDataTypesTestBase<TFixture>.EmailTemplateType,
f3ab1fdd3e730905e09f7bc4bf9f8129,Microsoft.EntityFrameworkCore,BuiltInDataTypesTestBase<TFixture>.EmailTemplateType,PasswordResetRequest
839b2c3d5888ec53de324300549f4941,Microsoft.EntityFrameworkCore,BuiltInDataTypesTestBase<TFixture>.EmailTemplateType,EmailConfirmation
b1ba3159a822772fa674d3dbfcd325b2,Microsoft.EntityFrameworkCore,BuiltInDataTypesTestBase<TFixture>.EmailTemplateDto,
d36b11d65ac1c68df00d222078b1ff83,Microsoft.EntityFrameworkCore,BuiltInDataTypesTestBase<TFixture>.EmailTemplateDto,EmailTemplateDto()
8ad497cd378b57b8846992e81b6b81c9,Microsoft.EntityFrameworkCore,BuiltInDataTypesTestBase<TFixture>.EmailTemplateDto,Id
4d35b777b0d804c991c5d224adde20c7,Microsoft.EntityFrameworkCore,BuiltInDataTypesTestBase<TFixture>.EmailTemplateDto,Id.get
2beb64f51997d5ed6389dd54622e04ea,Microsoft.EntityFrameworkCore,BuiltInDataTypesTestBase<TFixture>.EmailTemplateDto,Id.set
f7320d3f6153715351d9e9586b6de91a,Microsoft.EntityFrameworkCore,BuiltInDataTypesTestBase<TFixture>.EmailTemplateDto,TemplateType
5693ae69479bf712ea28fedc8815d1c8,Microsoft.EntityFrameworkCore,BuiltInDataTypesTestBase<TFixture>.EmailTemplateDto,TemplateType.get
f06b87a8d271b40b0f3ed3542ed159e0,Microsoft.EntityFrameworkCore,BuiltInDataTypesTestBase<TFixture>.EmailTemplateDto,TemplateType.set
e683f3856f11165c35cd9e8fe8e24066,Microsoft.EntityFrameworkCore,BuiltInDataTypesTestBase<TFixture>.EmailTemplateTypeDto,
9b0c4a89bb7303a5c22e64cb00dac1e3,Microsoft.EntityFrameworkCore,BuiltInDataTypesTestBase<TFixture>.EmailTemplateTypeDto,PasswordResetRequest
f65aaa455083429c1961e9f7a9e41b7d,Microsoft.EntityFrameworkCore,BuiltInDataTypesTestBase<TFixture>.EmailTemplateTypeDto,EmailConfirmation
0d79b4cfefa64c7130bf1df1fdec7f12,Microsoft.EntityFrameworkCore,CompositeKeyEndToEndTestBase<TFixture>,
0fcad343cd25fb6b8f84ddf2f82f1121,Microsoft.EntityFrameworkCore,CompositeKeyEndToEndTestBase<TFixture>,CompositeKeyEndToEndTestBase(TFixture)
4999fe5efd38c7f51d6eec1c6ca14eaf,Microsoft.EntityFrameworkCore,CompositeKeyEndToEndTestBase<TFixture>,Can_use_two_non_generated_integers_as_composite_key_end_to_end()
0cdc5a3e8371b972cb373abefac178a5,Microsoft.EntityFrameworkCore,CompositeKeyEndToEndTestBase<TFixture>,Can_use_generated_values_in_composite_key_end_to_end()
6ea2ba7c126afe90b081d7d4780d5d36,Microsoft.EntityFrameworkCore,CompositeKeyEndToEndTestBase<TFixture>,Only_one_part_of_a_composite_key_needs_to_vary_for_uniqueness()
6adffb247c9fd5e0420bae6ec7b1f9f7,Microsoft.EntityFrameworkCore,CompositeKeyEndToEndTestBase<TFixture>,CreateContext()
4088dc89ca15fe9527bf6c2c8262a77f,Microsoft.EntityFrameworkCore,CompositeKeyEndToEndTestBase<TFixture>.CompositeKeyEndToEndFixtureBase,
f2bc22dc767ae81ee190e073714d8298,Microsoft.EntityFrameworkCore,CompositeKeyEndToEndTestBase<TFixture>.CompositeKeyEndToEndFixtureBase,CompositeKeyEndToEndFixtureBase()
5c4841faf994df478339052dfcbd6884,Microsoft.EntityFrameworkCore,CompositeKeyEndToEndTestBase<TFixture>.BronieContext,
780ff41f1315f4e1aa06ab8b70d0f1fe,Microsoft.EntityFrameworkCore,CompositeKeyEndToEndTestBase<TFixture>.BronieContext,BronieContext(DbContextOptions)
9bb4e9043fe6dfda07bbf823625700e2,Microsoft.EntityFrameworkCore,CompositeKeyEndToEndTestBase<TFixture>.BronieContext,Pegasuses
3d6e8e2f394c6c10ac6996894d40b34d,Microsoft.EntityFrameworkCore,CompositeKeyEndToEndTestBase<TFixture>.BronieContext,Pegasuses.get
56f076be724d9f51be029a84e3f3f86e,Microsoft.EntityFrameworkCore,CompositeKeyEndToEndTestBase<TFixture>.BronieContext,Pegasuses.set
36becee01e028c1fe66937ac4edbfac1,Microsoft.EntityFrameworkCore,CompositeKeyEndToEndTestBase<TFixture>.BronieContext,Unicorns
d75711cc8960b3a5ce8a5622aebba3c0,Microsoft.EntityFrameworkCore,CompositeKeyEndToEndTestBase<TFixture>.BronieContext,Unicorns.get
